optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),8,0,0.5228342268840023,0.7627432629944002,0.917417,1.7201271057128906
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),8,1,0.01,0.01,0.93184,2.39028263092041
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),8,2,0.010065633825920245,0.9863407255722431,0.936091,3.0387895107269287
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),8,3,0.010630256772754509,0.11106865050047261,0.929856,3.6730852127075195
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),8,4,0.9995538350359465,0.010543991837106855,0.947746,6.364445209503174
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),8,5,0.9942137543084218,0.9967859578899723,0.920309,9.432026147842407
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),8,6,0.9965887343799892,0.5115506717168709,0.911967,12.164154052734375
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),8,7,0.49674407158466444,0.015037755702337341,0.939767,14.042292356491089
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),8,8,0.010067470276611312,0.5852300049533536,0.93123,14.729198694229126
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),8,9,0.3980510354090549,0.999195053025599,0.926155,16.20350670814514
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),8,10,0.14008427756684202,0.07379933235087072,0.924592,17.203633069992065
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),9,0,0.49594960409426686,0.4478238294679171,0.915255,1.8760156631469727
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),9,1,1.0,1.0,0.920651,4.65983772277832
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),9,2,0.010932450885978245,0.04187104188444856,0.931094,5.307420253753662
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),9,3,1.0,0.01,0.947864,8.040990829467773
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),9,4,0.013259269155539913,0.993589189866439,0.936154,8.69156289100647
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),9,5,0.5128559038494273,0.9999029917949552,0.925141,10.599810123443604
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),9,6,0.4630259219346084,0.010016157042652088,0.936546,12.376949310302734
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),9,7,0.9997380408066985,0.5383815832806425,0.912076,15.10014271736145
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),9,8,0.010046442117209025,0.5302736983431451,0.930515,15.743629932403564
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),9,9,0.19699359066165162,0.33009646676108556,0.919893,16.797841548919678
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),9,10,0.27526024596296794,0.7661532553264678,0.922105,18.03028678894043
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),10,0,0.9613001491632299,0.7840865653461419,0.915883,2.654409170150757
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),10,1,0.01,0.01,0.93184,3.3355517387390137
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),10,2,0.0146178407860041,0.9924765436367191,0.936144,3.972429037094116
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),10,3,0.011870371005081148,0.04069808016012012,0.931119,4.622934341430664
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),10,4,0.07183277583111473,0.6453407178133744,0.923024,5.450588226318359
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),10,5,0.998955725378416,0.010559661941109761,0.947742,8.134998083114624
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),10,6,0.5511990699645907,0.9989774866637552,0.924592,10.121109008789062
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),10,7,0.5701951996128403,0.29077721157411585,0.917469,12.155884027481079
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),10,8,0.992965407060517,0.9984500754793139,0.920348,15.21900200843811
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),10,9,0.6427786492341914,0.41015312144900523,0.913645,17.184582233428955
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),10,10,0.23673861015376052,0.017876437956406317,0.931385,18.32393217086792
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),11,0,0.47313483584879235,0.8232395349122031,0.92009,1.8233835697174072
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),11,1,1.0,0.01,0.947864,4.531642198562622
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),11,2,0.012261881207481848,0.015387269425194864,0.931705,5.1763410568237305
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),11,3,0.01340269997814724,0.9658146716658377,0.93591,5.82451057434082
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),11,4,0.9983111593588585,0.9990474724026339,0.920628,8.583944320678711
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),11,5,0.9974317540598074,0.5435652897629569,0.912107,11.297283411026001
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),11,6,0.013782393242045483,0.48639156648972093,0.929995,11.945497035980225
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),11,7,0.4981455458467412,0.08427179941320632,0.930134,13.821221113204956
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),11,8,0.7522288357300264,0.2490846436728051,0.917166,16.295421361923218
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),11,9,0.6634673395758075,0.9961231537982445,0.923848,18.56426501274109
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),11,10,0.5260304976157819,0.8891664484170759,0.922531,20.53383207321167
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),12,0,0.6191963202472808,0.9556797985483535,0.922231,2.169095993041992
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),12,1,0.01,0.01,0.93184,2.846900224685669
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),12,2,0.012726878287666948,0.9708545886076633,0.935955,3.491349935531616
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),12,3,0.0100479642433544,0.04363665612619224,0.931056,4.148391246795654
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),12,4,0.9979424925475685,0.02214939012747827,0.945293,6.848435878753662
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),12,5,0.9970948329934325,0.9908646170822389,0.920436,9.60142731666565
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),12,6,0.9973162536650816,0.534691348171489,0.912056,12.305394172668457
CustomKernel 2.5 s1e-3 sdi4 + ucb (ip 1),12,7,0.4418192826652559,0.2805044746178618,0.915978,13.855496883392334
