optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),6,10,0.6772810136980019,0.3905205750935006,0.91472,13.025884866714478
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),7,0,0.15478389091667522,0.04506106103603786,0.921606,0.7970147132873535
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),7,1,1.0,1.0,0.922772,2.411555528640747
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),7,2,0.010016463339431408,0.5332337819052387,0.931641,3.009594440460205
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),7,3,0.9980520769828322,0.012342787755325657,0.946523,4.580079793930054
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),7,4,0.02664049649913798,0.999595517881013,0.936407,5.213507175445557
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),7,5,0.551616762837107,0.609651134144349,0.917339,6.4686596393585205
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),7,6,0.9980088141499842,0.5463978594683487,0.914121,8.051383018493652
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),7,7,0.5724055069462952,0.1122471541854039,0.925241,9.340584516525269
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),7,8,0.5419308077502684,0.998703601475975,0.925815,10.588277578353882
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),7,9,0.014532247221652982,0.02350531344274156,0.930285,11.191199541091919
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),7,10,0.2445875840101352,0.7930622798342104,0.925057,12.047941207885742
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,0,0.7392418376410747,0.9540251978841883,0.922686,1.4897384643554688
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,1,0.01,0.01,0.93042,2.1238389015197754
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,2,0.010234315930286167,0.9340664719091858,0.936291,2.7249715328216553
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,3,0.9196373550337946,0.5552711658023148,0.915541,4.238479375839233
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,4,0.4225540540409329,0.35272106690997923,0.916503,5.33687162399292
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,5,0.9932408288628934,0.010663923369156184,0.948668,7.1397483348846436
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,6,0.9977888167812778,0.997871079897173,0.922727,8.7301025390625
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,7,0.011920234853197618,0.45309195314922374,0.930679,9.336623668670654
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,8,0.5608995301072943,0.01306353868244939,0.940824,10.478123664855957
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,9,0.31331083585478237,0.7714828373555342,0.923921,11.45711064338684
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,10,0.32353606427058307,0.998645211567789,0.925848,12.377342224121094
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,0,0.01057597344301034,0.275695877137103,0.929368,0.6064825057983398
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,1,1.0,1.0,0.922772,2.233088970184326
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,2,0.01122012873651137,0.9778967364655797,0.93663,2.839599370956421
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,3,0.23126875960039117,0.7439691444101533,0.924558,3.716977119445801
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,4,0.9940898945482435,0.0297007157601948,0.944851,5.513874769210815
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,5,0.33290195023153113,0.010222600654900363,0.938216,6.513802766799927
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,6,0.9950316487851986,0.533209334870422,0.914005,8.097891330718994
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,7,0.6158549558022288,0.9994205656397783,0.924063,9.443180322647095
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,8,0.011043731011186442,0.012414091265736706,0.930396,10.048879146575928
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,9,0.6590905928675787,0.37255501127913493,0.915164,11.441946029663086
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,10,0.02873871344465602,0.5106323414734313,0.931797,12.07979154586792
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),10,0,0.3281473283756371,0.2869776388067965,0.918039,0.9782593250274658
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),10,1,1.0,1.0,0.922772,2.601109743118286
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),10,2,0.010442724042757567,0.024514944848208015,0.930275,3.2034337520599365
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),10,3,1.0,0.010000000000000009,0.947013,4.830873966217041
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),10,4,0.013212294550450709,0.9991231804769075,0.936781,5.42840576171875
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),10,5,0.9969655188714868,0.5196998279353764,0.913904,7.0150768756866455
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),10,6,0.535363175028296,0.999340739345918,0.925827,8.272208452224731
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),10,7,0.011458186762865122,0.5113963065970314,0.931366,8.867469787597656
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),10,8,0.6096809215629013,0.013274576652106091,0.940803,10.194878339767456
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),10,9,0.6394421536591338,0.6324256398600181,0.916198,11.431206464767456
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),10,10,0.25433373426539,0.7680294753715705,0.924684,12.331645250320435
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),11,0,0.4749989519975589,0.03235066454169857,0.93545,1.1460850238800049
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),11,1,1.0,1.0,0.922772,2.797370433807373
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),11,2,0.014260377336187405,0.990023089448391,0.936718,3.3994009494781494
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),11,3,0.9589394327884676,0.3984125248423067,0.912488,4.951369524002075
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),11,4,0.9805422497719078,0.01819454424338527,0.94392,6.72425651550293
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),11,5,0.011178880821010283,0.05085343331273319,0.930034,7.327721118927002
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),11,6,0.42672379250582,0.7043177381109308,0.91797,8.442625045776367
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),11,7,0.012189682918058435,0.5027690661804266,0.931259,9.048907279968262
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),11,8,0.6504240730047651,0.9998204569058899,0.92447,10.43163514137268
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),11,9,0.9997931643827143,0.7051855261330763,0.916492,12.027873516082764
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),11,10,0.6519101283984801,0.4189686010217067,0.915052,13.397412300109863
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),12,0,0.7897874162615367,0.6881733144854426,0.917597,1.5436627864837646
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),12,1,0.010000000000000009,0.01,0.93042,2.1659116744995117
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),12,2,0.012528571221348227,0.9989450280615698,0.93678,2.7738728523254395
