optimizer,evaluation_no,evaluation_iter_no,n_factors,reg_weight,rmse,time
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,6,0.36522575002358165,0.3750983929756992,0.85378,84.56972432136536
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,7,0.011045640772056785,0.43808798653797404,0.884915,89.1344518661499
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,8,0.5130498902443368,0.011198233158529339,0.920247,101.11181855201721
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,9,0.03057108218039961,0.9988352231384009,0.888587,105.99966979026794
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),8,10,0.41272106947662,0.9984457259947114,0.88207,116.45951223373413
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,0,0.7205017530867005,0.017526450080006896,0.933484,13.43424367904663
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,1,0.01,1.0,0.891592,18.05578064918518
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,2,0.9980796771881828,0.988025078012732,0.879727,32.4806182384491
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,3,0.1591554587644953,0.13136710238637475,0.863027,38.4933021068573
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,4,0.011216003676190165,0.011413087735069374,0.884446,43.03298497200012
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,5,0.529228146178867,0.9991631889898291,0.881738,54.83842706680298
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,6,0.012190944156312491,0.5252918467756846,0.885445,59.384331703186035
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,7,0.998904718974044,0.5481077109425285,0.854381,73.65519857406616
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,8,0.5871047316527307,0.5125175573509417,0.85467,86.07507705688477
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,9,0.996699670364382,0.022812630932363596,0.941907,102.08913469314575
CustomKernel 2.5 s1e-3 sdi3 + ucb (ip 1),9,10,0.2741970323409857,0.7365783012423821,0.871687,112.12014770507812
